date_time,temperature,time_int
1969-12-31 19:35:46,50.24,2146
1969-12-31 19:35:47,61.37,2147
1969-12-31 19:35:48,88.26,2148
1969-12-31 19:35:49,90.68,2149
1969-12-31 19:35:50,22.44,2150
1969-12-31 19:35:51,15.3,2151
1969-12-31 19:35:52,63.63,2152
1969-12-31 19:35:53,16.68,2153
1969-12-31 19:35:54,61.15,2154
1969-12-31 19:35:55,37.66,2155
1969-12-31 19:35:56,51.04,2156
1969-12-31 19:35:57,42.68,2157
1969-12-31 19:35:58,49.77,2158
1969-12-31 19:35:59,50.09,2159
1969-12-31 19:36:00,11.77,2160
1969-12-31 19:36:01,62.23,2161
1969-12-31 19:36:02,37.93,2162
1969-12-31 19:36:03,67.02,2163
1969-12-31 19:36:04,59.17,2164
1969-12-31 19:36:05,43.72,2165
1969-12-31 19:36:06,74.19,2166
1969-12-31 19:36:07,77.77,2167
1969-12-31 19:36:08,40.26,2168
1969-12-31 19:36:09,12.96,2169
1969-12-31 19:36:10,59.4,2170
1969-12-31 19:36:11,99.95,2171
1969-12-31 19:36:12,11.41,2172
1969-12-31 19:36:13,81.77,2173
1969-12-31 19:36:14,55.4,2174
1969-12-31 19:36:15,67.36,2175
1969-12-31 19:36:16,37.67,2176
1969-12-31 19:36:17,36.0,2177
1969-12-31 19:36:18,2.42,2178
1969-12-31 19:36:19,95.92,2179
1969-12-31 19:36:20,80.56,2180
1969-12-31 19:36:21,60.47,2181
1969-12-31 19:36:22,59.36,2182
1969-12-31 19:36:23,59.01,2183
1969-12-31 19:36:24,42.03,2184
1969-12-31 19:36:25,46.05,2185
1969-12-31 19:36:26,5.77,2186
1969-12-31 19:36:27,65.57,2187
1969-12-31 19:36:28,61.95,2188
1969-12-31 19:36:29,24.93,2189
1969-12-31 19:36:30,46.02,2190
1969-12-31 19:36:31,5.58,2191
1969-12-31 19:36:32,11.56,2192
1969-12-31 19:36:33,55.04,2193
1969-12-31 19:36:34,97.85,2194
1969-12-31 19:36:35,97.09,2195
1969-12-31 19:36:36,74.82,2196
1969-12-31 19:36:37,67.09,2197
1969-12-31 19:36:38,11.55,2198
1969-12-31 19:36:39,82.68,2199
1969-12-31 19:36:40,14.94,2200
1969-12-31 19:36:41,14.38,2201
1969-12-31 19:36:42,1.67,2202
1969-12-31 19:36:43,12.22,2203
1969-12-31 19:36:44,91.64,2204
1969-12-31 19:36:45,15.78,2205
1969-12-31 19:36:46,13.44,2206
1969-12-31 19:36:47,8.31,2207
1969-12-31 19:36:48,86.39,2208
1969-12-31 19:36:49,28.56,2209
1969-12-31 19:36:50,91.08,2210
1969-12-31 19:36:51,48.5,2211
1969-12-31 19:36:52,3.77,2212
1969-12-31 19:36:53,64.56,2213
1969-12-31 19:36:54,82.11,2214
1969-12-31 19:36:55,80.94,2215
1969-12-31 19:36:56,86.29,2216
1969-12-31 19:36:57,17.39,2217
1969-12-31 19:36:58,20.8,2218
1969-12-31 19:36:59,50.21,2219
1969-12-31 19:37:00,14.45,2220
1969-12-31 19:37:01,58.61,2221
1969-12-31 19:37:02,5.37,2222
1969-12-31 19:37:03,14.0,2223
1969-12-31 19:37:04,83.36,2224
1969-12-31 19:37:05,74.19,2225
1969-12-31 19:37:06,1.43,2226
1969-12-31 19:37:07,76.65,2227
1969-12-31 19:37:08,24.2,2228
1969-12-31 19:37:09,80.77,2229
1969-12-31 19:37:10,26.1,2230
1969-12-31 19:37:11,84.49,2231
1969-12-31 19:37:12,64.46,2232
1969-12-31 19:37:13,37.77,2233
1969-12-31 19:37:14,67.45,2234
1969-12-31 19:37:15,92.53,2235
1969-12-31 19:37:16,87.55,2236
1969-12-31 19:37:17,77.21,2237
1969-12-31 19:37:18,65.5,2238
1969-12-31 19:37:19,84.83,2239
1969-12-31 19:37:20,52.76,2240
1969-12-31 19:37:21,44.68,2241
1969-12-31 19:37:22,21.31,2242
1969-12-31 19:37:23,10.93,2243
1969-12-31 19:37:24,88.34,2244
1969-12-31 19:37:25,99.91,2245
1969-12-31 19:37:26,30.61,2246
1969-12-31 19:37:27,58.14,2247
1969-12-31 19:37:28,89.15,2248
1969-12-31 19:37:29,82.82,2249
1969-12-31 19:37:30,30.79,2250
1969-12-31 19:37:31,86.99,2251
1969-12-31 19:37:32,6.16,2252
1969-12-31 19:37:33,72.86,2253
1969-12-31 19:37:34,22.97,2254
1969-12-31 19:37:35,24.05,2255
1969-12-31 19:37:36,10.67,2256
1969-12-31 19:37:37,33.86,2257
1969-12-31 19:37:38,79.76,2258
1969-12-31 19:37:39,88.69,2259
1969-12-31 19:37:40,81.47,2260
1969-12-31 19:37:41,83.43,2261
1969-12-31 19:37:42,36.63,2262
1969-12-31 19:37:43,9.65,2263
1969-12-31 19:37:44,71.66,2264
1969-12-31 19:37:45,68.23,2265
1969-12-31 19:37:46,30.45,2266
1969-12-31 19:37:47,26.87,2267
1969-12-31 19:37:48,50.89,2268
1969-12-31 19:37:49,60.48,2269
1969-12-31 19:37:50,70.33,2270
1969-12-31 19:37:51,70.58,2271
1969-12-31 19:37:52,74.11,2272
1969-12-31 19:37:53,83.17,2273
1969-12-31 19:37:54,27.0,2274
1969-12-31 19:37:55,76.4,2275
1969-12-31 19:37:56,25.71,2276
1969-12-31 19:37:57,82.96,2277
1969-12-31 19:37:58,49.51,2278
1969-12-31 19:37:59,76.58,2279
1969-12-31 19:38:00,67.08,2280
1969-12-31 19:38:01,8.7,2281
1969-12-31 19:38:02,63.71,2282
1969-12-31 19:38:03,23.49,2283
1969-12-31 19:38:04,98.1,2284
1969-12-31 19:38:05,97.23,2285
1969-12-31 19:38:06,88.44,2286
1969-12-31 19:38:07,7.29,2287
1969-12-31 19:38:08,52.49,2288
1969-12-31 19:38:09,2.32,2289
1969-12-31 19:38:10,68.84,2290
1969-12-31 19:38:11,65.67,2291
1969-12-31 19:38:12,67.09,2292
1969-12-31 19:38:13,95.74,2293
1969-12-31 19:38:14,6.34,2294
1969-12-31 19:38:15,45.98,2295
1969-12-31 19:38:16,44.44,2296
1969-12-31 19:38:17,54.28,2297
1969-12-31 19:38:18,47.74,2298
1969-12-31 19:38:19,79.7,2299
1969-12-31 19:38:20,37.13,2300
1969-12-31 19:38:21,41.13,2301
1969-12-31 19:38:22,63.92,2302
1969-12-31 19:38:23,79.07,2303
1969-12-31 19:38:24,15.67,2304
1969-12-31 19:38:25,83.0,2305
1969-12-31 19:38:26,32.85,2306
1969-12-31 19:38:27,39.47,2307
1969-12-31 19:38:28,94.35,2308
1969-12-31 19:38:29,96.23,2309
1969-12-31 19:38:30,77.59,2310
1969-12-31 19:38:31,80.52,2311
1969-12-31 19:38:32,37.58,2312
1969-12-31 19:38:33,80.43,2313
1969-12-31 19:38:34,32.77,2314
1969-12-31 19:38:35,6.13,2315
1969-12-31 19:38:36,27.44,2316
1969-12-31 19:38:37,2.1,2317
1969-12-31 19:38:38,59.9,2318
1969-12-31 19:38:39,10.08,2319
1969-12-31 19:38:40,14.32,2320
1969-12-31 19:38:41,23.46,2321
1969-12-31 19:38:42,56.55,2322
1969-12-31 19:38:43,79.66,2323
1969-12-31 19:38:44,62.98,2324
1969-12-31 19:38:45,8.97,2325
1969-12-31 19:38:46,29.89,2326
1969-12-31 19:38:47,19.78,2327
1969-12-31 19:38:48,58.2,2328
1969-12-31 19:38:49,83.64,2329
1969-12-31 19:38:50,83.97,2330
1969-12-31 19:38:51,80.83,2331
1969-12-31 19:38:52,14.7,2332
1969-12-31 19:38:53,95.8,2333
1969-12-31 19:38:54,69.72,2334
1969-12-31 19:38:55,48.81,2335
1969-12-31 19:38:56,87.0,2336
1969-12-31 19:38:57,30.87,2337
1969-12-31 19:38:58,10.64,2338
1969-12-31 19:38:59,85.7,2339
1969-12-31 19:39:00,43.57,2340
1969-12-31 19:39:01,24.26,2341
1969-12-31 19:39:02,67.08,2342
1969-12-31 19:39:03,54.12,2343
1969-12-31 19:39:04,47.03,2344
1969-12-31 19:39:05,27.1,2345
1969-12-31 19:39:06,26.27,2346
1969-12-31 19:39:07,91.19,2347
1969-12-31 19:39:08,18.73,2348
1969-12-31 19:39:09,63.78,2349
1969-12-31 19:39:10,57.29,2350
1969-12-31 19:39:11,54.95,2351
1969-12-31 19:39:12,19.55,2352
1969-12-31 19:39:13,10.9,2353
1969-12-31 19:39:14,26.01,2354
1969-12-31 19:39:15,21.02,2355
1969-12-31 19:39:16,51.43,2356
1969-12-31 19:39:17,90.0,2357
1969-12-31 19:39:18,92.26,2358
1969-12-31 19:39:19,58.56,2359
1969-12-31 19:39:20,11.68,2360
1969-12-31 19:39:21,34.73,2361
1969-12-31 19:39:22,43.48,2362
1969-12-31 19:39:23,61.69,2363
1969-12-31 19:39:24,52.16,2364
1969-12-31 19:39:25,26.62,2365
1969-12-31 19:39:26,87.51,2366
1969-12-31 19:39:27,61.36,2367
1969-12-31 19:39:28,39.06,2368
1969-12-31 19:39:29,63.01,2369
1969-12-31 19:39:30,47.06,2370
1969-12-31 19:39:31,41.54,2371
1969-12-31 19:39:32,17.52,2372
1969-12-31 19:39:33,85.32,2373
1969-12-31 19:39:34,31.49,2374
1969-12-31 19:39:35,11.13,2375
1969-12-31 19:39:36,48.61,2376
1969-12-31 19:39:37,19.11,2377
1969-12-31 19:39:38,18.34,2378
1969-12-31 19:39:39,6.99,2379
1969-12-31 19:39:40,60.88,2380
1969-12-31 19:39:41,58.45,2381
1969-12-31 19:39:42,23.39,2382
1969-12-31 19:39:43,82.32,2383
1969-12-31 19:39:44,15.49,2384
1969-12-31 19:39:45,79.57,2385
1969-12-31 19:39:46,70.22,2386
1969-12-31 19:39:47,84.02,2387
1969-12-31 19:39:48,2.94,2388
1969-12-31 19:39:49,60.34,2389
1969-12-31 19:39:50,31.16,2390
1969-12-31 19:39:51,28.32,2391
1969-12-31 19:39:52,9.63,2392
1969-12-31 19:39:53,70.81,2393
1969-12-31 19:39:54,15.36,2394
1969-12-31 19:39:55,54.09,2395
1969-12-31 19:39:56,61.79,2396
1969-12-31 19:39:57,28.05,2397
1969-12-31 19:39:58,60.56,2398
1969-12-31 19:39:59,80.98,2399
1969-12-31 19:40:00,62.64,2400
1969-12-31 19:40:01,68.58,2401
1969-12-31 19:40:02,95.4,2402
1969-12-31 19:40:03,25.83,2403
1969-12-31 19:40:04,36.46,2404
1969-12-31 19:40:05,4.34,2405
1969-12-31 19:40:06,65.29,2406
1969-12-31 19:40:07,77.15,2407
1969-12-31 19:40:08,7.97,2408
1969-12-31 19:40:09,96.61,2409
1969-12-31 19:40:10,77.29,2410
1969-12-31 19:40:11,23.73,2411
1969-12-31 19:40:12,38.47,2412
1969-12-31 19:40:13,22.13,2413
1969-12-31 19:40:14,14.57,2414
1969-12-31 19:40:15,49.46,2415
1969-12-31 19:40:16,16.47,2416
1969-12-31 19:40:17,10.17,2417
1969-12-31 19:40:18,64.41,2418
1969-12-31 19:40:19,49.66,2419
1969-12-31 19:40:20,55.46,2420
1969-12-31 19:40:21,28.75,2421
1969-12-31 19:40:22,62.2,2422
1969-12-31 19:40:23,3.24,2423
1969-12-31 19:40:24,43.48,2424
1969-12-31 19:40:25,51.28,2425
1969-12-31 19:40:26,29.8,2426
1969-12-31 19:40:27,66.19,2427
1969-12-31 19:40:28,35.03,2428
1969-12-31 19:40:29,10.4,2429
1969-12-31 19:40:30,43.08,2430
1969-12-31 19:40:31,45.24,2431
1969-12-31 19:40:32,24.94,2432
1969-12-31 19:40:33,43.28,2433
1969-12-31 19:40:34,11.5,2434
1969-12-31 19:40:35,32.38,2435
1969-12-31 19:40:36,70.33,2436
1969-12-31 19:40:37,91.36,2437
1969-12-31 19:40:38,88.37,2438
1969-12-31 19:40:39,68.23,2439
1969-12-31 19:40:40,26.39,2440
1969-12-31 19:40:41,80.0,2441
1969-12-31 19:40:42,75.14,2442
1969-12-31 19:40:43,92.22,2443
1969-12-31 19:40:44,60.34,2444
1969-12-31 19:40:45,29.46,2445
1969-12-31 19:40:46,96.86,2446
1969-12-31 19:40:47,28.08,2447
1969-12-31 19:40:48,40.47,2448
1969-12-31 19:40:49,76.91,2449
1969-12-31 19:40:50,70.12,2450
1969-12-31 19:40:51,53.06,2451
1969-12-31 19:40:52,54.98,2452
1969-12-31 19:40:53,63.23,2453
1969-12-31 19:40:54,80.9,2454
1969-12-31 19:40:55,49.92,2455
1969-12-31 19:40:56,87.52,2456
1969-12-31 19:40:57,43.03,2457
1969-12-31 19:40:58,31.3,2458
1969-12-31 19:40:59,87.96,2459
1969-12-31 19:41:00,26.82,2460
1969-12-31 19:41:01,47.57,2461
1969-12-31 19:41:02,77.84,2462
1969-12-31 19:41:03,4.06,2463
1969-12-31 19:41:04,65.31,2464
1969-12-31 19:41:05,50.72,2465
1969-12-31 19:41:06,23.01,2466
1969-12-31 19:41:07,42.09,2467
1969-12-31 19:41:08,91.4,2468
1969-12-31 19:41:09,85.05,2469
1969-12-31 19:41:10,15.69,2470
1969-12-31 19:41:11,13.26,2471
1969-12-31 19:41:12,99.26,2472
1969-12-31 19:41:13,53.7,2473
1969-12-31 19:41:14,73.79,2474
1969-12-31 19:41:15,57.43,2475
1969-12-31 19:41:16,42.27,2476
1969-12-31 19:41:17,30.52,2477
1969-12-31 19:41:18,70.39,2478
1969-12-31 19:41:19,74.43,2479
1969-12-31 19:41:20,96.72,2480
1969-12-31 19:41:21,33.66,2481
1969-12-31 19:41:22,82.24,2482
1969-12-31 19:41:23,71.0,2483
1969-12-31 19:41:24,5.72,2484
1969-12-31 19:41:25,83.82,2485
1969-12-31 19:41:26,23.79,2486
1969-12-31 19:41:27,3.14,2487
1969-12-31 19:41:28,63.04,2488
1969-12-31 19:41:29,82.66,2489
1969-12-31 19:41:30,17.86,2490
1969-12-31 19:41:31,29.54,2491
1969-12-31 19:41:32,43.79,2492
1969-12-31 19:41:33,25.87,2493
1969-12-31 19:41:34,66.84,2494
1969-12-31 19:41:35,7.0,2495
1969-12-31 19:41:36,49.7,2496
1969-12-31 19:41:37,55.54,2497
1969-12-31 19:41:38,25.16,2498
1969-12-31 19:41:39,30.17,2499
1969-12-31 19:41:40,2.01,2500
1969-12-31 19:41:41,55.61,2501
1969-12-31 19:41:42,91.48,2502
1969-12-31 19:41:43,27.78,2503
1969-12-31 19:41:44,37.83,2504
1969-12-31 19:41:45,80.06,2505
1969-12-31 19:41:46,13.68,2506
1969-12-31 19:41:47,27.24,2507
1969-12-31 19:41:48,12.39,2508
1969-12-31 19:41:49,10.62,2509
1969-12-31 19:41:50,76.83,2510
1969-12-31 19:41:51,67.91,2511
1969-12-31 19:41:52,91.25,2512
1969-12-31 19:41:53,39.21,2513
1969-12-31 19:41:54,99.38,2514
1969-12-31 19:41:55,60.53,2515
1969-12-31 19:41:56,6.93,2516
1969-12-31 19:41:57,66.56,2517
1969-12-31 19:41:58,19.56,2518
1969-12-31 19:41:59,14.7,2519
1969-12-31 19:42:00,21.74,2520
1969-12-31 19:42:01,30.96,2521
1969-12-31 19:42:02,48.98,2522
1969-12-31 19:42:03,66.35,2523
1969-12-31 19:42:04,51.4,2524
1969-12-31 19:42:05,71.8,2525
1969-12-31 19:42:06,69.79,2526
1969-12-31 19:42:07,19.08,2527
1969-12-31 19:42:08,92.08,2528
1969-12-31 19:42:09,89.63,2529
1969-12-31 19:42:10,93.9,2530
1969-12-31 19:42:11,72.44,2531
1969-12-31 19:42:12,16.53,2532
1969-12-31 19:42:13,47.82,2533
1969-12-31 19:42:14,69.29,2534
1969-12-31 19:42:15,78.52,2535
1969-12-31 19:42:16,38.48,2536
1969-12-31 19:42:17,40.39,2537
1969-12-31 19:42:18,10.19,2538
1969-12-31 19:42:19,68.57,2539
1969-12-31 19:42:20,47.99,2540
1969-12-31 19:42:21,95.22,2541
1969-12-31 19:42:22,23.29,2542
1969-12-31 19:42:23,87.11,2543
1969-12-31 19:42:24,62.16,2544
1969-12-31 19:42:25,93.81,2545
1969-12-31 19:42:26,22.87,2546
1969-12-31 19:42:27,23.59,2547
1969-12-31 19:42:28,17.63,2548
1969-12-31 19:42:29,58.23,2549
1969-12-31 19:42:30,27.75,2550
1969-12-31 19:42:31,56.82,2551
1969-12-31 19:42:32,1.35,2552
1969-12-31 19:42:33,33.96,2553
1969-12-31 19:42:34,36.85,2554
1969-12-31 19:42:35,54.67,2555
1969-12-31 19:42:36,33.97,2556
1969-12-31 19:42:37,70.18,2557
1969-12-31 19:42:38,82.55,2558
1969-12-31 19:42:39,11.8,2559
1969-12-31 19:42:40,12.36,2560
1969-12-31 19:42:41,52.32,2561
1969-12-31 19:42:42,92.25,2562
1969-12-31 19:42:43,98.67,2563
1969-12-31 19:42:44,37.71,2564
1969-12-31 19:42:45,19.94,2565
1969-12-31 19:42:46,63.1,2566
1969-12-31 19:42:47,37.61,2567
1969-12-31 19:42:48,59.61,2568
1969-12-31 19:42:49,91.42,2569
1969-12-31 19:42:50,77.12,2570
1969-12-31 19:42:51,50.16,2571
1969-12-31 19:42:52,26.47,2572
1969-12-31 19:42:53,22.45,2573
1969-12-31 19:42:54,71.58,2574
1969-12-31 19:42:55,36.96,2575
1969-12-31 19:42:56,65.28,2576
1969-12-31 19:42:57,25.76,2577
1969-12-31 19:42:58,77.98,2578
1969-12-31 19:42:59,9.16,2579
1969-12-31 19:43:00,11.31,2580
1969-12-31 19:43:01,42.8,2581
1969-12-31 19:43:02,72.11,2582
1969-12-31 19:43:03,9.04,2583
1969-12-31 19:43:04,47.12,2584
1969-12-31 19:43:05,31.3,2585
1969-12-31 19:43:06,65.87,2586
1969-12-31 19:43:07,68.67,2587
1969-12-31 19:43:08,35.78,2588
1969-12-31 19:43:09,29.87,2589
1969-12-31 19:43:10,67.9,2590
1969-12-31 19:43:11,74.63,2591
1969-12-31 19:43:12,56.71,2592
1969-12-31 19:43:13,6.61,2593
1969-12-31 19:43:14,73.63,2594
1969-12-31 19:43:15,47.79,2595
1969-12-31 19:43:16,56.8,2596
1969-12-31 19:43:17,46.36,2597
1969-12-31 19:43:18,36.99,2598
1969-12-31 19:43:19,51.39,2599
1969-12-31 19:43:20,89.76,2600
1969-12-31 19:43:21,11.45,2601
1969-12-31 19:43:22,90.68,2602
1969-12-31 19:43:23,63.27,2603
1969-12-31 19:43:24,63.59,2604
1969-12-31 19:43:25,46.81,2605
1969-12-31 19:43:26,21.38,2606
1969-12-31 19:43:27,50.25,2607
1969-12-31 19:43:28,51.4,2608
1969-12-31 19:43:29,92.06,2609
1969-12-31 19:43:30,56.61,2610
1969-12-31 19:43:31,19.57,2611
1969-12-31 19:43:32,37.2,2612
1969-12-31 19:43:33,62.43,2613
1969-12-31 19:43:34,9.98,2614
1969-12-31 19:43:35,59.6,2615
1969-12-31 19:43:36,49.11,2616
1969-12-31 19:43:37,91.24,2617
1969-12-31 19:43:38,51.24,2618
1969-12-31 19:43:39,51.48,2619
1969-12-31 19:43:40,76.52,2620
1969-12-31 19:43:41,95.33,2621
1969-12-31 19:43:42,45.59,2622
1969-12-31 19:43:43,91.01,2623
1969-12-31 19:43:44,56.46,2624
1969-12-31 19:43:45,1.16,2625
1969-12-31 19:43:46,48.62,2626
1969-12-31 19:43:47,50.5,2627
1969-12-31 19:43:48,28.66,2628
1969-12-31 19:43:49,50.22,2629
1969-12-31 19:43:50,3.5,2630
1969-12-31 19:43:51,98.38,2631
1969-12-31 19:43:52,10.14,2632
1969-12-31 19:43:53,0.6,2633
1969-12-31 19:43:54,97.19,2634
1969-12-31 19:43:55,62.82,2635
1969-12-31 19:43:56,97.68,2636
1969-12-31 19:43:57,35.62,2637
1969-12-31 19:43:58,17.98,2638
1969-12-31 19:43:59,33.17,2639
1969-12-31 19:44:00,59.67,2640
1969-12-31 19:44:01,89.99,2641
1969-12-31 19:44:02,47.95,2642
1969-12-31 19:44:03,80.93,2643
1969-12-31 19:44:04,62.94,2644
1969-12-31 19:44:05,64.65,2645
1969-12-31 19:44:06,44.63,2646
1969-12-31 19:44:07,94.58,2647
1969-12-31 19:44:08,18.08,2648
1969-12-31 19:44:09,77.06,2649
1969-12-31 19:44:10,91.66,2650
1969-12-31 19:44:11,89.64,2651
1969-12-31 19:44:12,23.8,2652
1969-12-31 19:44:13,93.63,2653
1969-12-31 19:44:14,21.49,2654
1969-12-31 19:44:15,55.22,2655
1969-12-31 19:44:16,36.92,2656
1969-12-31 19:44:17,79.5,2657
1969-12-31 19:44:18,60.38,2658
1969-12-31 19:44:19,14.08,2659
1969-12-31 19:44:20,33.87,2660
1969-12-31 19:44:21,90.69,2661
1969-12-31 19:44:22,47.77,2662
1969-12-31 19:44:23,9.99,2663
1969-12-31 19:44:24,20.78,2664
1969-12-31 19:44:25,79.94,2665
1969-12-31 19:44:26,76.22,2666
1969-12-31 19:44:27,48.19,2667
1969-12-31 19:44:28,58.42,2668
1969-12-31 19:44:29,65.32,2669
1969-12-31 19:44:30,86.48,2670
1969-12-31 19:44:31,33.23,2671
1969-12-31 19:44:32,25.7,2672
1969-12-31 19:44:33,45.75,2673
1969-12-31 19:44:34,62.95,2674
1969-12-31 19:44:35,31.0,2675
1969-12-31 19:44:36,19.86,2676
1969-12-31 19:44:37,36.54,2677
1969-12-31 19:44:38,59.95,2678
1969-12-31 19:44:39,78.73,2679
1969-12-31 19:44:40,46.17,2680
1969-12-31 19:44:41,61.47,2681
1969-12-31 19:44:42,61.13,2682
1969-12-31 19:44:43,61.69,2683
1969-12-31 19:44:44,38.19,2684
1969-12-31 19:44:45,80.4,2685
1969-12-31 19:44:46,22.19,2686
1969-12-31 19:44:47,18.22,2687
1969-12-31 19:44:48,80.05,2688
1969-12-31 19:44:49,99.97,2689
1969-12-31 19:44:50,69.27,2690
1969-12-31 19:44:51,17.18,2691
1969-12-31 19:44:52,79.97,2692
1969-12-31 19:44:53,32.04,2693
1969-12-31 19:44:54,38.79,2694
1969-12-31 19:44:55,27.94,2695
1969-12-31 19:44:56,64.49,2696
1969-12-31 19:44:57,71.88,2697
1969-12-31 19:44:58,65.5,2698
1969-12-31 19:44:59,70.73,2699
1969-12-31 19:45:00,97.02,2700
1969-12-31 19:45:01,38.65,2701
1969-12-31 19:45:02,96.98,2702
1969-12-31 19:45:03,51.85,2703
1969-12-31 19:45:04,88.02,2704
1969-12-31 19:45:05,80.11,2705
1969-12-31 19:45:06,26.34,2706
1969-12-31 19:45:07,84.93,2707
1969-12-31 19:45:08,92.4,2708
1969-12-31 19:45:09,99.86,2709
1969-12-31 19:45:10,4.62,2710
1969-12-31 19:45:11,48.99,2711
1969-12-31 19:45:12,66.55,2712
1969-12-31 19:45:13,24.14,2713
1969-12-31 19:45:14,3.71,2714
1969-12-31 19:45:15,91.82,2715
1969-12-31 19:45:16,2.74,2716
1969-12-31 19:45:17,28.89,2717
1969-12-31 19:45:18,91.18,2718
1969-12-31 19:45:19,79.09,2719
1969-12-31 19:45:20,91.11,2720
1969-12-31 19:45:21,83.37,2721
1969-12-31 19:45:22,9.32,2722
1969-12-31 19:45:23,74.39,2723
1969-12-31 19:45:24,43.63,2724
1969-12-31 19:45:25,85.6,2725
1969-12-31 19:45:26,13.93,2726
1969-12-31 19:45:27,67.25,2727
1969-12-31 19:45:28,35.18,2728
1969-12-31 19:45:29,43.47,2729
1969-12-31 19:45:30,26.48,2730
1969-12-31 19:45:31,93.54,2731
1969-12-31 19:45:32,23.77,2732
1969-12-31 19:45:33,79.16,2733
1969-12-31 19:45:34,97.54,2734
1969-12-31 19:45:35,26.1,2735
1969-12-31 19:45:36,58.97,2736
1969-12-31 19:45:37,45.89,2737
1969-12-31 19:45:38,27.12,2738
1969-12-31 19:45:39,29.27,2739
1969-12-31 19:45:40,86.13,2740
1969-12-31 19:45:41,56.2,2741
1969-12-31 19:45:42,90.42,2742
1969-12-31 19:45:43,77.7,2743
1969-12-31 19:45:44,53.63,2744
1969-12-31 19:45:45,68.81,2745
1969-12-31 19:45:46,59.05,2746
1969-12-31 19:45:47,49.22,2747
1969-12-31 19:45:48,63.05,2748
1969-12-31 19:45:49,14.49,2749
1969-12-31 19:45:50,33.16,2750
1969-12-31 19:45:51,17.12,2751
1969-12-31 19:45:52,61.91,2752
1969-12-31 19:45:53,7.27,2753
1969-12-31 19:45:54,32.62,2754
1969-12-31 19:45:55,59.66,2755
1969-12-31 19:45:56,43.55,2756
1969-12-31 19:45:57,78.41,2757
1969-12-31 19:45:58,29.39,2758
1969-12-31 19:45:59,96.13,2759
1969-12-31 19:46:00,39.28,2760
1969-12-31 19:46:01,81.19,2761
1969-12-31 19:46:02,29.3,2762
1969-12-31 19:46:03,26.53,2763
1969-12-31 19:46:04,61.37,2764
1969-12-31 19:46:05,90.98,2765
1969-12-31 19:46:06,19.12,2766
1969-12-31 19:46:07,93.8,2767
1969-12-31 19:46:08,30.81,2768
1969-12-31 19:46:09,84.76,2769
1969-12-31 19:46:10,35.12,2770
1969-12-31 19:46:11,27.02,2771
1969-12-31 19:46:12,25.66,2772
1969-12-31 19:46:13,99.0,2773
1969-12-31 19:46:14,44.8,2774
1969-12-31 19:46:15,63.73,2775
1969-12-31 19:46:16,58.92,2776
1969-12-31 19:46:17,16.24,2777
1969-12-31 19:46:18,98.62,2778
1969-12-31 19:46:19,13.31,2779
1969-12-31 19:46:20,27.19,2780
1969-12-31 19:46:21,60.76,2781
1969-12-31 19:46:22,93.85,2782
1969-12-31 19:46:23,98.34,2783
1969-12-31 19:46:24,71.95,2784
1969-12-31 19:46:25,83.89,2785
1969-12-31 19:46:26,15.94,2786
1969-12-31 19:46:27,44.46,2787
1969-12-31 19:46:28,97.44,2788
1969-12-31 19:46:29,59.66,2789
1969-12-31 19:46:30,56.94,2790
1969-12-31 19:46:31,6.39,2791
1969-12-31 19:46:32,85.36,2792
1969-12-31 19:46:33,9.3,2793
1969-12-31 19:46:34,10.96,2794
1969-12-31 19:46:35,81.94,2795
1969-12-31 19:46:36,12.84,2796
1969-12-31 19:46:37,27.98,2797
1969-12-31 19:46:38,1.9,2798
1969-12-31 19:46:39,11.38,2799
1969-12-31 19:46:40,85.89,2800
1969-12-31 19:46:41,86.01,2801
1969-12-31 19:46:42,59.29,2802
1969-12-31 19:46:43,98.6,2803
1969-12-31 19:46:44,79.32,2804
1969-12-31 19:46:45,80.46,2805
1969-12-31 19:46:46,41.37,2806
1969-12-31 19:46:47,54.74,2807
1969-12-31 19:46:48,53.86,2808
1969-12-31 19:46:49,19.64,2809
1969-12-31 19:46:50,6.57,2810
1969-12-31 19:46:51,94.82,2811
1969-12-31 19:46:52,78.78,2812
1969-12-31 19:46:53,75.38,2813
1969-12-31 19:46:54,28.2,2814
1969-12-31 19:46:55,56.3,2815
1969-12-31 19:46:56,30.46,2816
1969-12-31 19:46:57,13.57,2817
1969-12-31 19:46:58,52.74,2818
1969-12-31 19:46:59,58.49,2819
1969-12-31 19:47:00,51.1,2820
1969-12-31 19:47:01,23.09,2821
1969-12-31 19:47:02,7.58,2822
1969-12-31 19:47:03,37.07,2823
1969-12-31 19:47:04,96.66,2824
1969-12-31 19:47:05,36.65,2825
1969-12-31 19:47:06,23.78,2826
1969-12-31 19:47:07,74.68,2827
1969-12-31 19:47:08,65.76,2828
1969-12-31 19:47:09,19.11,2829
1969-12-31 19:47:10,52.0,2830
1969-12-31 19:47:11,71.06,2831
1969-12-31 19:47:12,13.13,2832
1969-12-31 19:47:13,60.13,2833
1969-12-31 19:47:14,82.3,2834
1969-12-31 19:47:15,46.32,2835
1969-12-31 19:47:16,92.43,2836
1969-12-31 19:47:17,47.39,2837
1969-12-31 19:47:18,11.0,2838
1969-12-31 19:47:19,70.46,2839
1969-12-31 19:47:20,71.71,2840
1969-12-31 19:47:21,80.01,2841
1969-12-31 19:47:22,70.32,2842
1969-12-31 19:47:23,36.39,2843
1969-12-31 19:47:24,78.4,2844
